Compte_key_Payeur,client_total_montant,client_moy_montant_cheque,client_max_montant_cheque,client_min_montant_cheque,client_freq_transactions,client_nb_operations_distinctes,client_recence,client_nb_paiements_fractionnes_records,client_score_fragmentation,Segment,pca1,pca2,Cluster_Hc_client,Niveau_Risque_hc_client,Cluster_Kmeans_client,Niveau_Risque_Kmeans_client
77258,4500.0,550.0,600.0,500.0,8,2,120,2,4.0,Particulier,-0.4676503053687057,-0.44162696729384415,0,Client Cluster HC 1,0,Client Cluster KMeans 1
77302,6452.8,102.24,250.0,39.0,59,10,6,10,5.9,Particulier,1.7610220757913584,2.5917772081508827,0,Client Cluster HC 1,0,Client Cluster KMeans 1
77367,3000.0,60.666666666666664,140.0,38.0,56,9,42,9,6.222222222222222,Particulier,1.4920758434235708,2.33656905951072,0,Client Cluster HC 1,0,Client Cluster KMeans 1
77408,3054.654,109.9906,218.195,31.471,34,5,11,5,6.8,Particulier,0.4246735224301588,1.0117658077320633,0,Client Cluster HC 1,0,Client Cluster KMeans 1
77448,1110.0,370.0,370.0,370.0,3,1,315,1,3.0,Particulier,-0.8499197880220573,-0.7490995415665264,0,Client Cluster HC 1,0,Client Cluster KMeans 1
77498,4062.402,236.8135,422.101,72.699,17,3,62,4,5.666666666666667,Particulier,-0.10862308062126212,0.25647994066757995,0,Client Cluster HC 1,0,Client Cluster KMeans 1
77512,600.0,200.0,200.0,200.0,3,1,62,1,3.0,Particulier,-0.9118185047428488,-0.6913033892382433,0,Client Cluster HC 1,0,Client Cluster KMeans 1
77602,2880.0,200.0,280.0,120.0,12,2,8,2,6.0,Particulier,-0.48008767746095105,-0.15710671225891226,0,Client Cluster HC 1,0,Client Cluster KMeans 1
77614,22564.064,153.3594285714286,203.516,100.0,202,7,6,7,28.857142857142858,Particulier,4.1949655509148505,5.513376282403673,0,Client Cluster HC 1,0,Client Cluster KMeans 1
77619,372.0,93.0,93.0,93.0,4,1,364,1,4.0,Particulier,-0.9054011794676727,-0.5919589662814051,0,Client Cluster HC 1,0,Client Cluster KMeans 1
77651,150.0,50.0,50.0,50.0,3,1,252,1,3.0,Particulier,-0.9664350194964884,-0.6403067842426994,0,Client Cluster HC 1,0,Client Cluster KMeans 1
77657,750.0,250.0,250.0,250.0,3,1,6,1,3.0,Particulier,-0.8936129998249689,-0.7083022575700912,0,Client Cluster HC 1,0,Client Cluster KMeans 1
78992,42539.268,1277.9756,2500.0,200.0,33,10,1,10,3.3,Professional,1.9451791221276593,1.5983586700284576,0,Client Cluster HC 1,0,Client Cluster KMeans 1
80186,2080.0,416.0,416.0,416.0,5,1,28,1,5.0,Particulier,-0.7374603440351333,-0.6397914413471791,0,Client Cluster HC 1,0,Client Cluster KMeans 1
80505,1882.8,470.7,470.7,470.7,4,1,75,1,4.0,Particulier,-0.7649790482559642,-0.7209452756946512,0,Client Cluster HC 1,0,Client Cluster KMeans 1
81092,578.75,115.75,115.75,115.75,5,1,36,1,5.0,Particulier,-0.8513914889959334,-0.5367960984131687,0,Client Cluster HC 1,0,Client Cluster KMeans 1
81389,7980.0,1330.0,1330.0,1330.0,6,1,116,1,6.0,Particulier,-0.3357716632874326,-0.8922450584575214,0,Client Cluster HC 1,0,Client Cluster KMeans 1
606091,1893.9099999999999,137.164,169.874,104.454,15,2,64,2,7.5,Particulier,-0.4179323409490223,-0.014839054096761775,0,Client Cluster HC 1,0,Client Cluster KMeans 1
606149,5439.0,390.75,1163.0,120.0,18,4,8,4,4.5,Particulier,0.07622761967281753,0.25692424514186013,0,Client Cluster HC 1,0,Client Cluster KMeans 1
606344,3448.0,279.0,500.0,100.0,13,4,154,4,3.25,Particulier,-0.1324956988744872,0.18027703130039135,0,Client Cluster HC 1,0,Client Cluster KMeans 1
606418,1080.0,150.0,180.0,120.0,7,2,11,2,3.5,Professional,-0.6598792482333227,-0.3440916186471593,0,Client Cluster HC 1,0,Client Cluster KMeans 1
606609,1575.0700000000002,105.00466666666667,124.694,95.16,15,3,176,3,5.0,Particulier,-0.3132278232632124,0.11623178054633153,0,Client Cluster HC 1,0,Client Cluster KMeans 1
606624,813.0,122.5,167.0,78.0,7,2,180,2,3.5,Particulier,-0.671644977872427,-0.33366959071382424,0,Client Cluster HC 1,0,Client Cluster KMeans 1
606625,3320.0,242.5,460.0,60.0,14,4,386,4,3.5,Particulier,-0.12398400217697723,0.2230282101537037,0,Client Cluster HC 1,0,Client Cluster KMeans 1
606750,770.8879999999999,85.11099999999999,90.0,80.222,9,2,117,2,4.5,Particulier,-0.6237641008339408,-0.2417149770685411,0,Client Cluster HC 1,0,Client Cluster KMeans 1
606942,2760.0,552.0,552.0,552.0,5,1,385,1,5.0,Particulier,-0.6858545631369857,-0.6864437865229507,0,Client Cluster HC 1,0,Client Cluster KMeans 1
606972,658.925,131.785,131.785,131.785,5,1,151,1,5.0,Professional,-0.845306939755479,-0.542296615728562,0,Client Cluster HC 1,0,Client Cluster KMeans 1
607139,15000.0,3000.0,3000.0,3000.0,5,1,78,1,5.0,Particulier,0.24304949302967163,-1.5261859996868399,0,Client Cluster HC 1,0,Client Cluster KMeans 1
607521,1710.0,285.0,500.0,70.0,6,2,99,2,3.0,Particulier,-0.64331837537215,-0.42099719353184184,0,Client Cluster HC 1,0,Client Cluster KMeans 1
609072,15650.0,219.28571428571428,1000.0,50.0,72,14,1,14,5.142857142857143,Professional,2.8566419980585867,3.6429739008906235,0,Client Cluster HC 1,0,Client Cluster KMeans 1
609087,777.0,111.0,111.0,111.0,7,1,489,1,7.0,Particulier,-0.762163490072636,-0.40928798969547575,0,Client Cluster HC 1,0,Client Cluster KMeans 1
609195,5550.0,302.0,1000.0,50.0,18,5,355,5,3.6,Particulier,0.20544190431990195,0.4831555485036607,0,Client Cluster HC 1,0,Client Cluster KMeans 1
609210,10400.0,705.0,740.0,670.0,15,2,27,2,7.5,Particulier,-0.15904077643033554,-0.21815506621814632,0,Client Cluster HC 1,0,Client Cluster KMeans 1
609223,400.0,100.0,100.0,100.0,4,1,370,1,4.0,Particulier,-0.9027987041738365,-0.5943494988890109,0,Client Cluster HC 1,0,Client Cluster KMeans 1
609232,930.0,83.33333333333333,90.0,80.0,11,3,208,3,3.6666666666666665,Particulier,-0.4265851457327416,-0.008580014917791407,0,Client Cluster HC 1,0,Client Cluster KMeans 1
609254,1000.0,250.0,250.0,250.0,4,1,530,1,4.0,Particulier,-0.8470313764487736,-0.6455751976234216,0,Client Cluster HC 1,0,Client Cluster KMeans 1
609282,2450.0,275.0,300.0,250.0,9,2,4,2,4.5,Particulier,-0.5465795279041769,-0.3068704827067147,0,Client Cluster HC 1,0,Client Cluster KMeans 1
609452,4150.0,525.0,1000.0,50.0,7,2,237,2,3.5,Particulier,-0.5187643656249447,-0.45028233754914965,0,Client Cluster HC 1,0,Client Cluster KMeans 1
609534,1080.0,360.0,360.0,360.0,3,1,167,1,3.0,Particulier,-0.8535608890056332,-0.7456997679001567,0,Client Cluster HC 1,0,Client Cluster KMeans 1
610564,400.0,80.0,80.0,80.0,5,1,456,1,5.0,Particulier,-0.8649569791952626,-0.5245327062070375,0,Client Cluster HC 1,0,Client Cluster KMeans 1
610989,3500.0,350.0,350.0,350.0,10,1,455,1,10.0,Particulier,-0.525760165822532,-0.30427967872181155,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611036,20000.0,5000.0,5000.0,5000.0,4,1,78,1,4.0,Particulier,0.9189340015115536,-2.2677223242130933,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611039,2078.0,215.6,500.0,68.8,11,3,8,3,3.6666666666666665,Particulier,-0.36314500511139836,-0.05730992404980998,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611068,4250.0,57.0,140.0,20.0,68,12,11,12,5.666666666666667,Particulier,2.23687803879326,3.234219453293974,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611194,4500.0,1500.0,1500.0,1500.0,3,1,644,1,3.0,Particulier,-0.43847537687797244,-1.1332739658662903,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611278,7935.0,388.75,1000.0,70.0,17,4,27,4,4.25,Particulier,0.05087557407579163,0.24307325924767095,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611326,3000.0,500.0,500.0,500.0,6,1,572,1,6.0,Particulier,-0.6570865402498665,-0.6062608880836563,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611399,408.0,68.0,68.0,68.0,6,1,523,1,6.0,Particulier,-0.8243251268134464,-0.4574112957926806,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611456,8437.0,304.8333333333333,1000.0,39.0,35,6,32,6,5.833333333333333,Particulier,0.7432615213849677,1.1261007972394232,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611465,2750.0,395.0,600.0,190.0,8,2,28,2,4.0,Particulier,-0.537550574619445,-0.3785138310748967,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611467,432.0,144.0,144.0,144.0,3,1,641,1,3.0,Particulier,-0.9322086702508743,-0.6722646567065735,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611522,1585.0,317.0,317.0,317.0,5,1,301,1,5.0,Particulier,-0.7750263168948142,-0.605831278314816,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611588,950.0,190.0,190.0,190.0,5,1,21,1,5.0,Particulier,-0.8232170093511727,-0.562266220687441,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611673,1710.0,190.0,190.0,190.0,9,1,127,1,9.0,Particulier,-0.6387318166006682,-0.31099143091857556,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611677,407.435,58.205,58.205,58.205,7,2,1,2,3.5,Particulier,-0.6956522747508932,-0.31391305912343725,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611751,660.0,110.0,120.0,100.0,6,2,393,2,3.0,Particulier,-0.7062981496549853,-0.371880521847275,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611831,5965.796,302.4413333333334,734.5,66.5,17,2,246,3,8.5,Particulier,-0.16343952888151603,0.1149683526033171,0,Client Cluster HC 1,0,Client Cluster KMeans 1
611843,13089.0,409.25,613.0,200.0,28,4,7,4,7.0,Particulier,0.32107510703213765,0.5708888992033672,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612038,4215.71,235.76,249.745,221.775,18,4,1,4,4.5,Particulier,-0.02806209505312512,0.335765243959415,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612040,800.0,200.0,200.0,200.0,4,1,92,1,4.0,Particulier,-0.8656204856904612,-0.6284999647119514,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612073,6354.0,489.0,735.0,243.0,14,2,517,2,7.0,Particulier,-0.29868315542785506,-0.16877710512194186,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612096,600.0,200.0,200.0,200.0,3,1,133,1,3.0,Particulier,-0.9118185047428488,-0.6913033892382433,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612142,45586.71,2598.0425,2965.7,2331.2,18,4,7,4,4.5,Particulier,1.0988707324315157,-0.5137666851801729,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612153,1066.8,68.84,80.0,34.2,16,5,6,5,3.2,Particulier,0.00916632587848685,0.5381663442996765,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612328,2606.408,371.94849999999997,374.717,369.18,7,2,74,2,3.5,Particulier,-0.5718299712048601,-0.4223486869160944,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612352,50558.179000000004,503.0745294117647,1320.0,98.193,101,16,0,17,6.3125,Particulier,4.149292791460592,4.6900435415857675,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612414,5338.0,416.0,426.0,406.0,13,2,0,2,6.5,Particulier,-0.35590757034606146,-0.1963688534557093,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612535,5496.0,687.0,974.0,400.0,8,2,7,2,4.0,Particulier,-0.4187905595205054,-0.47617077918558787,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612590,5488.631,80.23975,200.0,42.877,69,12,25,12,5.75,Particulier,2.2755971151496195,3.2438502617396128,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612619,18960.0,1953.3333333333333,4500.0,460.0,12,3,43,3,4.0,Particulier,0.44059223057743363,-0.6303774268510562,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612665,450.28,56.285,70.0,42.57,8,2,196,2,4.0,Particulier,-0.6662794332154575,-0.27183115033725175,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612677,1312.605,129.17166666666665,200.0,37.515,13,3,35,3,4.333333333333333,Particulier,-0.3621094163526936,0.04876604270597082,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612865,1134.12,283.53,283.53,283.53,4,1,91,1,4.0,Particulier,-0.8345655197912978,-0.6570258488138535,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612873,7482.268,430.378,700.0,160.756,13,2,141,2,6.5,Particulier,-0.3405899034197388,-0.19030568084094224,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612874,3060.0,196.66666666666666,280.0,100.0,15,3,273,3,5.0,Particulier,-0.27480791463051885,0.0897585334443621,0,Client Cluster HC 1,0,Client Cluster KMeans 1
612876,1500.0,500.0,500.0,500.0,3,1,455,1,3.0,Particulier,-0.8025854752355697,-0.7932965992293309,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613018,5582.474,151.89583333333334,246.474,112.797,38,6,1,6,6.333333333333333,Particulier,0.6994410276193789,1.27601646406151,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613042,1350.0,450.0,450.0,450.0,3,1,477,1,3.0,Particulier,-0.8207909801534494,-0.776297730897483,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613055,1188.012,168.002,246.004,90.0,8,2,183,2,4.0,Particulier,-0.6240085231564776,-0.30692089199629224,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613074,450.0,75.0,100.0,50.0,6,2,355,2,3.0,Particulier,-0.7201964018113799,-0.35900281213707214,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613110,7279.5,443.5,1000.0,208.5,18,5,18,5,3.6,Professional,0.25545227590499825,0.4418089572580369,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613183,4851.0,371.0,900.0,80.0,15,3,301,3,5.0,Particulier,-0.1820618482492437,0.019609435203232033,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613206,7498.527,123.68655555555557,215.0,69.189,59,9,1,9,6.555555555555555,Particulier,1.6013248481856952,2.3819492858232225,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613279,3360.0,155.0,250.0,100.0,19,4,39,4,4.75,Particulier,-0.03660328975121106,0.3928641093501763,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613311,1727.719,82.1455,84.809,79.482,21,2,22,2,10.5,Particulier,-0.2571672370719426,0.24676093811968955,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613332,3642.0,43.09090909090909,60.0,28.0,88,11,19,11,8.0,Particulier,2.4096683505192567,3.480827748745078,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613337,6823.0,183.33333333333334,500.0,100.0,32,6,210,6,5.333333333333333,Particulier,0.6141538305150335,1.097043538917775,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613388,3330.0,1110.0,1110.0,1110.0,3,1,237,1,3.0,Particulier,-0.5804783152374353,-1.000682792877876,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613399,600.0,150.0,150.0,150.0,4,1,301,1,4.0,Particulier,-0.8842095949321489,-0.6114247318004812,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613619,1500.0,300.0,300.0,300.0,5,1,455,1,5.0,Particulier,-0.7814770395070827,-0.5999997351678446,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613649,9040.0,502.0,670.0,334.0,16,2,207,2,8.0,Particulier,-0.2117918417045895,-0.09998318629763017,0,Client Cluster HC 1,0,Client Cluster KMeans 1
613723,1620.0,270.0,300.0,240.0,6,2,95,2,3.0,Particulier,-0.6448230385877248,-0.4259191521259589,0,Client Cluster HC 1,0,Client Cluster KMeans 1
615431,6020.0,455.0,770.0,140.0,16,2,260,2,8.0,Particulier,-0.25441148370429684,-0.0715894422161576,0,Client Cluster HC 1,0,Client Cluster KMeans 1
615728,2015.0,141.25,250.0,70.0,14,4,60,4,3.5,Particulier,-0.16570534337435108,0.25271788689031055,0,Client Cluster HC 1,0,Client Cluster KMeans 1
616026,6740.0,216.0,300.0,150.0,34,5,11,5,6.8,Particulier,0.48827950801038017,0.9708078415391869,0,Client Cluster HC 1,0,Client Cluster KMeans 1
616284,1650.0,165.0,165.0,165.0,10,1,258,1,10.0,Particulier,-0.6030558860053093,-0.23940602328175722,0,Client Cluster HC 1,0,Client Cluster KMeans 1
616594,7330.0,268.57142857142856,380.0,100.0,26,7,21,7,3.7142857142857144,Particulier,0.66754361407851,1.1457003585087233,0,Client Cluster HC 1,0,Client Cluster KMeans 1
617468,3907.0,125.66666666666667,133.0,110.0,31,9,35,9,3.4444444444444446,Professional,1.0494723194425257,1.7338242562772626,0,Client Cluster HC 1,0,Client Cluster KMeans 1
617725,2294.0,189.33333333333334,378.0,90.0,15,3,1,3,5.0,Particulier,-0.2734196276994887,0.08555056820370474,0,Client Cluster HC 1,0,Client Cluster KMeans 1
617726,2250.0,375.0,375.0,375.0,6,1,28,1,6.0,Particulier,-0.7054773349731245,-0.5631909829068693,0,Client Cluster HC 1,0,Client Cluster KMeans 1
769843,2999.0,152.0,203.0,100.0,21,4,26,4,5.25,Particulier,0.0011388953197792027,0.45660311888482724,0,Client Cluster HC 1,0,Client Cluster KMeans 1
769848,64998.0,10833.0,13000.0,8666.0,6,2,19,2,3.0,Particulier,3.3946960835327014,-3.9489412732437392,0,Client Cluster HC 1,0,Client Cluster KMeans 1
769905,500.0,100.0,100.0,100.0,5,1,393,1,5.0,Particulier,-0.8573678937690644,-0.5313933452034745,0,Client Cluster HC 1,0,Client Cluster KMeans 1
769917,441.0,73.5,90.0,57.0,6,2,11,2,3.0,Particulier,-0.7205794212221923,-0.3589495838226821,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770044,2196.0,191.0,232.0,150.0,13,2,271,2,6.5,Particulier,-0.45748029438988774,-0.1144153026650453,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770061,1850.0,235.0,250.0,220.0,8,2,320,2,4.0,Particulier,-0.5946119579808025,-0.3338390492463885,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770208,3168.272,421.034,642.068,200.0,7,2,263,2,3.5,Particulier,-0.5558523720085425,-0.42776514449437614,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770235,288.9,72.225,72.225,72.225,4,1,428,1,4.0,Particulier,-0.913124954357594,-0.5848642070066892,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770251,26156.0,1114.2857142857142,5000.0,56.0,28,6,91,7,4.666666666666667,Particulier,1.3174617495141425,0.6174521367409831,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770269,1048.176,131.022,131.022,131.022,8,1,307,1,8.0,Particulier,-0.7085900217501824,-0.3533085602135811,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770366,600.0,100.0,100.0,100.0,6,1,558,1,6.0,Particulier,-0.8119370833642923,-0.46843719151793806,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770426,1140.0,140.0,180.0,100.0,9,2,403,2,4.5,Particulier,-0.6030264590772559,-0.2587732030588595,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770583,2100.0,700.0,700.0,700.0,3,1,648,1,3.0,Particulier,-0.7297634555640502,-0.8612920725567228,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770687,5056.447,73.73557142857143,151.0,30.0,85,7,76,7,12.142857142857142,Particulier,1.749078923696316,2.6631833368948112,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770722,2490.0,830.0,830.0,830.0,3,1,665,1,3.0,Particulier,-0.6824291427775626,-0.9054891302195275,0,Client Cluster HC 1,0,Client Cluster KMeans 1
770980,3996.5,144.08333333333334,300.0,66.5,27,6,43,6,4.5,Particulier,0.46310487799125166,0.9969982986218039,0,Client Cluster HC 1,0,Client Cluster KMeans 1
771284,2517.535,110.501,150.0,52.505,24,5,96,5,4.8,Particulier,0.204285508114262,0.7416098509592249,0,Client Cluster HC 1,0,Client Cluster KMeans 1
771500,2182.0,257.0,388.0,126.0,9,2,12,2,4.5,Particulier,-0.5572403989266131,-0.294642553464168,0,Client Cluster HC 1,0,Client Cluster KMeans 1
771578,840.0,105.0,105.0,105.0,8,1,50,1,8.0,Particulier,-0.7190631099010565,-0.34426295326986106,0,Client Cluster HC 1,0,Client Cluster KMeans 1
771803,287.905,57.581,57.581,57.581,5,1,420,1,5.0,Particulier,-0.8734639645037595,-0.5168422729239814,0,Client Cluster HC 1,0,Client Cluster KMeans 1
771834,480.0,80.0,80.0,80.0,6,1,309,1,6.0,Particulier,-0.8196796105200136,-0.4615460066896522,0,Client Cluster HC 1,0,Client Cluster KMeans 1
771954,2570.0,257.0,257.0,257.0,10,1,428,1,10.0,Particulier,-0.564616933265766,-0.2716675167978924,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772042,3630.0,235.0,370.0,100.0,12,2,482,2,6.0,Particulier,-0.4636743702322166,-0.16699119021242378,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772045,17000.0,1000.0,1000.0,1000.0,17,1,160,1,17.0,Professional,0.1121692092096021,-0.10114300501511299,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772057,5223.416,300.2846666666667,330.854,270.0,18,3,28,3,6.0,Particulier,-0.14461081864813066,0.1469343141483837,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772136,1200.0,400.0,400.0,400.0,3,1,0,1,3.0,Particulier,-0.8389964850713293,-0.7592988625656351,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772248,3714.0,434.5,500.0,369.0,9,2,539,2,4.5,Particulier,-0.483419383300602,-0.36008759232727866,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772256,1170.0,60.0,100.0,30.0,19,3,6,3,6.333333333333333,Particulier,-0.23159580582468012,0.26624866565178784,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772275,420.0,140.0,140.0,140.0,3,1,237,1,3.0,Particulier,-0.9336651106443046,-0.6709047472400257,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772346,2515.0,138.75,305.0,60.0,21,4,97,4,5.25,Particulier,0.000756304943602569,0.45636397827691355,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772347,360.0,120.0,120.0,120.0,3,1,565,1,3.0,Particulier,-0.9409473126114565,-0.6641051999072866,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772360,1734.0,289.0,289.0,289.0,6,1,372,1,6.0,Particulier,-0.7387702017427261,-0.5335588881452399,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772362,10566.66,164.11892857142857,490.0,20.0,64,14,46,14,4.571428571428571,Particulier,2.6185609193690746,3.5285153078594687,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772428,5760.937,224.24775,259.0,150.651,26,4,95,4,6.5,Particulier,0.15632264111289187,0.5801666382417864,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772530,1200.0,400.0,400.0,400.0,3,1,119,1,3.0,Particulier,-0.8389964850713293,-0.7592988625656351,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772595,3000.0,750.0,750.0,750.0,4,1,151,1,4.0,Particulier,-0.6611402840318971,-0.8163275267381239,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772674,1870.0,136.66666666666666,195.0,100.0,14,3,26,3,4.666666666666667,Particulier,-0.324793496195619,0.0724016021392183,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772696,12000.0,2000.0,2000.0,2000.0,6,1,67,1,6.0,Particulier,-0.07639700357076908,-1.1230997502050994,0,Client Cluster HC 1,0,Client Cluster KMeans 1
772809,7596.5,148.92857142857142,280.5,100.0,48,7,26,7,6.857142857142857,Particulier,1.075193055424993,1.7133737182459665,0,Client Cluster HC 1,0,Client Cluster KMeans 1
